,text,vid,bid,uid,ppl,idf,idf_avg,cross_score,odyssey_ppl
2713,ἀλλ᾽ ἄγ᾽ ἐμῶν ὀχέων ἐπιβήσεο ὄφρα ἴδηαι,221,5,5.221,1294.1337936193922,4.455838600843531,7.552896031458478,42341.379980201375,43192.640882394786
2714,οἷοι τρώϊοι ἵπποι ἐπιστάμενοι πεδίοιο,222,5,5.222,1952.4695638906546,6.217745106921906,8.079276476801391,36282.63605710254,37717.60898495788
2715,κραιπνὰ μάλ᾽ ἔνθα καὶ ἔνθα διωκέμεν ἠδὲ φέβεσθαι,223,5,5.223,710.8580791855444,2.8541070741451895,6.922911605226213,13698.906393401603,14171.539415746422
2716,τὼ καὶ νῶϊ πόλιν δὲ σαώσετον εἴ περ ἂν αὖτε,224,5,5.224,12701.971647789149,2.8541070741451895,5.738269317579887,31675.089239634086,35032.532093793976
2717,ζεὺς ἐπὶ τυδεΐδῃ διομήδεϊ κῦδος ὀρέξῃ,225,5,5.225,3922.6766834373984,4.569086481334525,7.081448892592721,26404.898922263656,27151.413921175914
2718,ἀλλ᾽ ἄγε νῦν μάστιγα καὶ ἡνία σιγαλόεντα,226,5,5.226,670.4511471092546,2.8541070741451895,6.087048644724848,-70.66031765559057,382.1606101111385
2719,δέξαι ἐγὼ δ᾽ ἵππων ἀποβήσομαι ὄφρα μάχωμαι,227,5,5.227,1327.6818313562337,5.392538204348894,7.485083355089517,206014.60926678294,207130.0607544141
2720,ἠὲ σὺ τόνδε δέδεξο μελήσουσιν δ᾽ ἐμοὶ ἵπποι,228,5,5.228,8211.113711899136,5.542402550995467,7.386494212244892,50770.747655818646,51894.74231293285
2721,τὸν δ᾽ αὖτε προσέειπε λυκάονος ἀγλαὸς υἱός,229,5,5.229,688.4193773608346,4.410421121152739,6.636986913556977,5236.222632350463,5496.534163963618
2722,αἰνεία σὺ μὲν αὐτὸς ἔχ᾽ ἡνία καὶ τεὼ ἵππω,230,5,5.23,30332.545274418328,2.8541070741451895,6.564352653450565,414186.97729223117,415397.0166665874
2723,μᾶλλον ὑφ᾽ ἡνιόχῳ εἰωθότι καμπύλον ἅρμα,231,5,5.231,494247.05319536425,6.971516909298286,8.546388956008041,2726116.4282183778,2727434.409411413
2724,οἴσετον εἴ περ ἂν αὖτε φεβώμεθα τυδέος υἱόν,232,5,5.232,32186.608459448984,4.946663557902854,7.058885185132713,97408.89976142142,98483.80805440347
2725,μὴ τὼ μὲν δείσαντε ματήσετον οὐδ᾽ ἐθέλητον,233,5,5.233,50923.89757038095,3.823063548726631,7.03417364505569,693919.664700189,697022.8522848197
2726,ἐκφερέμεν πολέμοιο τεὸν φθόγγον ποθέοντε,234,5,5.234,62341.83329246824,6.07542888474165,8.86699754074333,35379.70724331793,37877.89479569866
2727,νῶϊ δ᾽ ἐπαΐξας μεγαθύμου τυδέος υἱὸς,235,5,5.235,873.4671730467336,6.065276513277633,7.238543311859367,3015.290408830786,3572.424178724874
2728,αὐτώ τε κτείνῃ καὶ ἐλάσσῃ μώνυχας ἵππους,236,5,5.236,3921.43633915098,2.8541070741451895,6.78985466429014,12332.439032658125,12971.153271053527
2729,ἀλλὰ σύ γ᾽ αὐτὸς ἔλαυνε τέ᾽ ἅρματα καὶ τεὼ ἵππω,237,5,5.237,33404.33136500162,2.8541070741451895,6.776502823457913,251603.65854441328,252359.61578725936
2730,τὸν δὲ δ᾽ ἐγὼν ἐπιόντα δεδέξομαι ὀξέϊ δουρί,238,5,5.238,15787.47958476707,3.076131545023163,6.826718409086591,126889.24991750397,130737.58333157038
2731,ὣς ἄρα φωνήσαντες ἐς ἅρματα ποικίλα βάντες,239,5,5.239,1747.2313643356417,4.133901503841432,7.029479056913175,7000.002825594933,7711.321226723326
2732,ἐμμεμαῶτ᾽ ἐπὶ τυδεΐδῃ ἔχον ὠκέας ἵππους,240,5,5.24,1482.9725978684423,4.569086481334525,7.053839808541263,10416.104241953472,10782.91295079688
2733,τοὺς δὲ ἴδε σθένελος καπανήϊος ἀγλαὸς υἱός,241,5,5.241,2448.8315841468147,3.076131545023163,7.139863606201083,441054.74076404783,441868.54184847785
2734,αἶψα δὲ τυδεΐδην ἔπεα πτερόεντα προσηύδα,242,5,5.242,300.08633302326973,3.076131545023163,6.236753047267258,228.0030211810188,468.3268831858826
2735,τυδεΐδη διόμηδες ἐμῷ κεχαρισμένε θυμῷ,243,5,5.243,931.3860770258148,5.889711738946557,7.798906983970312,119611.38646906891,120086.54056811178
2736,ἄνδρ᾽ ὁρόω κρατερὼ ἐπὶ σοὶ μεμαῶτε μάχεσθαι,244,5,5.244,7574.600378611927,4.569086481334525,7.572933877776799,4313.596656642038,4786.132984283404
2737,ἶν᾽ ἀπέλεθρον ἔχοντας ὃ μὲν τόξων ἐῢ εἰδὼς,245,5,5.245,2077.1273738011473,3.823063548726631,7.975844587072243,75149.71901745151,76739.7789198576
2738,πάνδαρος υἱὸς δ᾽ αὖτε λυκάονος εὔχεται εἶναι,246,5,5.246,980.5608770002948,6.065276513277633,7.381482739077195,47435.71476680167,48078.090776179495
2739,αἰνείας δ᾽ υἱὸς μὲν ἀμύμονος ἀγχίσαο,247,5,5.247,1832.526681767884,3.823063548726631,6.668873558235103,152649.49463687703,154056.7678031604
2740,εὔχεται ἐκγεγάμεν μήτηρ δέ οἵ ἐστ᾽ ἀφροδίτη,248,5,5.248,3429.718664115861,4.115046703077803,7.190519652988967,179426.39498268132,181291.2298784907
2741,ἀλλ᾽ ἄγε δὴ χαζώμεθ᾽ ἐφ᾽ ἵππων μηδέ μοι οὕτω,249,5,5.249,18811.124800731795,4.455838600843531,6.572254312138933,30888.853648869517,32878.48898018106
2742,θῦνε διὰ προμάχων μή πως φίλον ἦτορ ὀλέσσῃς,250,5,5.25,4442.03800605951,5.718753940802918,7.139884297929927,35655.646625387446,36937.23991342626
2743,τὸν δ᾽ ἄρ᾽ ὑπόδρα ἰδὼν προσέφη κρατερὸς διομήδης,251,5,5.251,114.05233311378146,4.410421121152739,6.191483489252701,454.774577373768,557.2031983002499
2744,μή τι φόβον δ᾽ ἀγόρευ᾽ ἐπεὶ οὐδὲ σὲ πεισέμεν οἴω,252,5,5.252,1968.2088242718748,4.963302876906818,7.10138410784165,275456.0201867108,276511.37447953067
2745,οὐ γάρ μοι γενναῖον ἀλυσκάζοντι μάχεσθαι,253,5,5.253,6400.14448165127,4.936811261459841,6.87446765556718,19215.437434732055,20037.22125689143
2746,οὐδὲ καταπτώσσειν ἔτι μοι μένος ἔμπεδόν ἐστιν,254,5,5.254,4528.4253500360555,4.936811261459841,7.06851180773399,7257.42072793239,8876.005820681808
2747,ὀκνείω δ᾽ ἵππων ἐπιβαινέμεν ἀλλὰ καὶ αὔτως,255,5,5.255,12645.487440564204,2.8541070741451895,6.817264746897265,15636.02438365963,16631.369466370114
2748,ἀντίον εἶμ᾽ αὐτῶν τρεῖν μ᾽ οὐκ ἐᾷ παλλὰς ἀθήνη,256,5,5.256,26660.272372059175,5.352128666011017,7.722274870507788,13542.921306774824,14774.543437680271
2749,τούτω δ᾽ οὐ πάλιν αὖτις ἀποίσετον ὠκέες ἵπποι,257,5,5.257,8544.453171255558,5.014949465768985,7.382772635884438,41615.59071275,43419.91392402129
2750,ἄμφω ἀφ᾽ ἡμείων εἴ γ᾽ οὖν ἕτερός γε φύγῃσιν,258,5,5.258,44730.896672453826,4.849255370435522,7.685933425208654,316581.75579523685,318978.51084306213
2751,ἄλλο δέ τοι ἐρέω σὺ δ᾽ ἐνὶ φρεσὶ βάλλεο σῇσιν,259,5,5.259,331.41483783131815,4.115046703077803,6.49162198928065,-197.90339855897406,115.25488669886353
2752,αἴ κέν μοι πολύβουλος ἀθήνη κῦδος ὀρέξῃ,260,5,5.26,105877.98682762183,4.936811261459841,7.082210490415586,9499.345421888627,11970.4950830881
2753,ἀμφοτέρω κτεῖναι σὺ δὲ τούσδε μὲν ὠκέας ἵππους,261,5,5.261,2075.647806768037,3.076131545023163,6.453927395176008,2293.8988772684606,2913.6728554974397
2754,αὐτοῦ ἐρυκακέειν ἐξ ἄντυγος ἡνία τείνας,262,5,5.262,360866.69103540236,5.604150558063914,7.986017519192509,178182.7569654006,181870.3981942704
2755,αἰνείαο δ᾽ ἐπαΐξαι μεμνημένος ἵππων,263,5,5.263,4592.900050539082,6.217745106921906,8.06800204279704,129789.54306789408,131994.08250752283
2756,ἐκ δ᾽ ἐλάσαι τρώων μετ᾽ ἐϋκνήμιδας ἀχαιούς,264,5,5.264,925.4939718790214,4.849255370435522,6.754324168218505,308.09257679550205,1097.7923835100557
2757,τῆς γάρ τοι γενεῆς ἧς τρωΐ περ εὐρύοπα ζεὺς,265,5,5.265,31235.328681949282,4.898344980632046,6.942704015124292,995708.184679763,996607.8913631067
2758,δῶχ᾽ υἷος ποινὴν γανυμήδεος οὕνεκ᾽ ἄριστοι,266,5,5.266,9803.225008618432,6.971516909298286,8.594335968083337,146506.66852486532,147508.65274051568
2759,ἵππων ὅσσοι ἔασιν ὑπ᾽ ἠῶ τ᾽ ἠέλιόν τε,267,5,5.267,9073.262110033043,3.539143910167681,7.05885937745951,1206.869851032287,3842.406262093838
2760,τῆς γενεῆς ἔκλεψεν ἄναξ ἀνδρῶν ἀγχίσης,268,5,5.268,7940.353012595806,5.372129332717687,7.846410582206228,2646679.8931348957,2647561.8319420805
2761,λάθρῃ λαομέδοντος ὑποσχὼν θήλεας ἵππους,269,5,5.269,58133.87750032532,5.48991236837407,8.551243882867759,1830544.1817970825,1831101.8733181604
2762,τῶν οἱ ἓξ ἐγένοντο ἐνὶ μεγάροισι γενέθλη,270,5,5.27,49351.203188039246,4.4578608462243,6.945135776725513,16216.822434118536,17462.1915381364
2763,τοὺς μὲν τέσσαρας αὐτὸς ἔχων ἀτίταλλ᾽ ἐπὶ φάτνῃ,271,5,5.271,18623.895496373883,3.823063548726631,6.909853874085468,8687.020163031086,10996.224617544825
2764,τὼ δὲ δύ᾽ αἰνείᾳ δῶκεν μήστωρε φόβοιο,272,5,5.272,13495.376329794131,3.076131545023163,7.2673839874881185,2846332.0503529753,2847377.864984016
2765,εἰ τούτω κε λάβοιμεν ἀροίμεθά κε κλέος ἐσθλόν,273,5,5.273,27467.742613380193,5.200810849268064,7.618265570867568,899794.1710375167,901897.1842042853
2766,ὣς οἳ μὲν τοιαῦτα πρὸς ἀλλήλους ἀγόρευον,274,5,5.274,661.1181419054925,3.823063548726631,6.0550714557832475,1251.8888457027106,1818.60319182353
2767,τὼ δὲ τάχ᾽ ἐγγύθεν ἦλθον ἐλαύνοντ᾽ ὠκέας ἵππους,275,5,5.275,1002.9254530279436,3.076131545023163,6.870433932753001,10022.213377865033,10745.917172062022
2768,τὸν πρότερος προσέειπε λυκάονος ἀγλαὸς υἱός,276,5,5.276,1155.9526766661725,4.410421121152739,6.84162425024833,11307.027776256744,11743.055388545437
2769,καρτερόθυμε δαΐφρον ἀγαυοῦ τυδέος υἱὲ,277,5,5.277,15047.647053649505,7.1946604606124955,8.477698926842695,63774.66276256564,65216.104903543164
2770,ἦ μάλα σ᾽ οὐ βέλος ὠκὺ δαμάσσατο πικρὸς ὀϊστός,278,5,5.278,18902.249141553068,5.014949465768985,7.5885718071745645,61660.85825239841,62467.75223003981
2771,νῦν αὖτ᾽ ἐγχείῃ πειρήσομαι αἴ κε τύχωμι,279,5,5.279,1168.9044047726222,4.828513886128706,7.22319604692063,3227.5251027095,4099.828917002032
2772,ἦ ῥα καὶ ἀμπεπαλὼν προΐει δολιχόσκιον ἔγχος,280,5,5.28,146.7749955619402,2.8541070741451895,6.374006563409498,384.65909826869665,521.6193879835151
2773,καὶ βάλε τυδεΐδαο κατ᾽ ἀσπίδα τῆς δὲ διὰ πρὸ,281,5,5.281,6107.0459582123585,2.8541070741451895,6.114862849979858,36175.53051269731,38300.73022579118
2774,αἰχμὴ χαλκείη πταμένη θώρηκι πελάσθη,282,5,5.282,42799.15690269794,7.615873925688799,8.96916266549653,28324151.664456617,28325127.10329199
2775,τῷ δ᾽ ἐπὶ μακρὸν ἄϋσε λυκάονος ἀγλαὸς υἱός,283,5,5.283,1383.0940326321495,4.569086481334525,6.91752263650851,90754.22668360226,91195.3267409468
2776,βέβληαι κενεῶνα διαμπερές οὐδέ σ᾽ ὀΐω,284,5,5.284,4009.9449618990466,5.423954400582273,7.925477974031077,22393.72477586384,24340.30940195316
2777,δηρὸν ἔτ᾽ ἀνσχήσεσθαι ἐμοὶ δὲ μέγ᾽ εὖχος ἔδωκας,285,5,5.285,6017.407207573227,3.076131545023163,7.160802982230312,10691.357721012506,11757.284636074799
2778,τὸν δ᾽ οὐ ταρβήσας προσέφη κρατερὸς διομήδης,286,5,5.286,214.2552779850106,4.410421121152739,6.317184935382193,5114.96970170692,5294.701436027656
2779,ἤμβροτες οὐδ᾽ ἔτυχες ἀτὰρ οὐ μὲν σφῶΐ γ᾽ ὀΐω,287,5,5.287,104225.42082015729,3.823063548726631,7.100616555076711,586026.1032523012,588503.2599822594
2780,πρίν γ᾽ ἀποπαύσεσθαι πρίν γ᾽ ἢ ἕτερόν γε πεσόντα,288,5,5.288,1035.5869649884937,4.849255370435522,7.733121342260943,5349.777820029264,6099.639386304103
2781,αἵματος ἆσαι ἄρηα ταλαύρινον πολεμιστήν,289,5,5.289,1012.2845582976078,7.163888801945742,8.323357026230088,2610119.7607309194,2610876.37297747
2782,ὣς φάμενος προέηκε βέλος δ᾽ ἴθυνεν ἀθήνη,290,5,5.29,2430.8911531056697,4.133901503841432,7.487939026128356,1778.3497601414017,3266.018853266624
2783,ῥῖνα παρ᾽ ὀφθαλμόν λευκοὺς δ᾽ ἐπέρησεν ὀδόντας,291,5,5.291,61491.13675244346,6.397716486370907,9.189225018660698,25255.08009696381,27161.063591580907
2784,τοῦ δ᾽ ἀπὸ μὲν γλῶσσαν πρυμνὴν τάμε χαλκὸς ἀτειρής,292,5,5.292,5070.074219252225,3.823063548726631,7.402943807488047,58139.72318430738,60423.28994543745
2785,αἰχμὴ δ᾽ ἐξελύθη παρὰ νείατον ἀνθερεῶνα,293,5,5.293,21021.31875763196,5.704569305810962,8.262529655034431,6777967.36058095,6780052.964114536
2786,ἤριπε δ᾽ ἐξ ὀχέων ἀράβησε δὲ τεύχε᾽ ἐπ᾽ αὐτῷ,294,5,5.294,518.2699191143414,3.076131545023163,6.23977282245571,4361.906889694209,4778.997877152422
2787,αἰόλα παμφανόωντα παρέτρεσσαν δέ οἱ ἵπποι,295,5,5.295,18572.24632698338,4.115046703077803,7.198053801334094,48185.49778469633,50618.48481366717
2788,ὠκύποδες τοῦ δ᾽ αὖθι λύθη ψυχή τε μένος τε,296,5,5.296,533.3501359746753,3.539143910167681,6.505129692577677,77528.3053859702,78001.72341485036
2789,αἰνείας δ᾽ ἀπόρουσε σὺν ἀσπίδι δουρί τε μακρῷ,297,5,5.297,9025.3693607147,3.539143910167681,7.175216256692023,360532.663300721,362827.39030097565
2790,δείσας μή πώς οἱ ἐρυσαίατο νεκρὸν ἀχαιοί,298,5,5.298,5078.081590705616,4.4578608462243,7.28904167092594,77163.11610261342,78734.15328314148
2791,ἀμφὶ δ᾽ ἄρ᾽ αὐτῷ βαῖνε λέων ὣς ἀλκὶ πεποιθώς,299,5,5.299,1335.5040980658564,4.133901503841432,6.892616484160262,14102.046024086729,14742.374386580448
2792,πρόσθε δέ οἱ δόρυ τ᾽ ἔσχε καὶ ἀσπίδα πάντοσ᾽ ἐΐσην,300,5,5.3,768.2980106127765,2.8541070741451895,6.419874597045168,76911.69996611266,77462.73579993148
2793,τὸν κτάμεναι μεμαὼς ὅς τις τοῦ γ᾽ ἀντίος ἔλθοι,301,5,5.301,2486.0039804530816,4.410421121152739,6.798835524840232,8561.785950228677,10175.998362992454
2794,σμερδαλέα ἰάχων ὃ δὲ χερμάδιον λάβε χειρὶ,302,5,5.302,758.4872426397193,3.076131545023163,7.270846007695373,225483.4701281114,226042.24462685853
2795,τυδεΐδης μέγα ἔργον ὃ οὐ δύο γ᾽ ἄνδρε φέροιεν,303,5,5.303,1697.6357721010754,5.014949465768985,7.20793982654437,9617.103078657086,10617.158786105381
2796,οἷοι νῦν βροτοί εἰσ᾽ ὃ δέ μιν ῥέα πάλλε καὶ οἶος,304,5,5.304,1094.2876359569948,2.8541070741451895,6.685704195835173,435572.46409783565,436457.1523257744
2797,τῷ βάλεν αἰνείαο κατ᾽ ἰσχίον ἔνθά τε μηρὸς,305,5,5.305,8587.199495174882,3.539143910167681,7.1056236567339965,8031805.997701653,8034672.881911843
2798,ἰσχίῳ ἐνστρέφεται κοτύλην δέ τέ μιν καλέουσι,306,5,5.306,47106.642818495326,4.115046703077803,7.667656352789012,14947.714459855188,16562.230180774528
2799,θλάσσε δέ οἱ κοτύλην πρὸς δ᾽ ἄμφω ῥῆξε τένοντε,307,5,5.307,18221.047152766365,4.115046703077803,7.187377006173146,126144.03505900328,127782.73242064132
2800,ὦσε δ᾽ ἀπὸ ῥινὸν τρηχὺς λίθος αὐτὰρ ὅ γ᾽ ἥρως,308,5,5.308,30967.210413293364,4.782660581632584,7.6230231882118575,75241.83497854986,77420.50191482875
2801,ἔστη γνὺξ ἐριπὼν καὶ ἐρείσατο χειρὶ παχείῃ,309,5,5.309,3090.6397003702623,2.8541070741451895,7.575889677117895,143728.9197113177,144518.2284539424
2802,γαίης ἀμφὶ δὲ ὄσσε κελαινὴ νὺξ ἐκάλυψε,310,5,5.31,825.980108489088,3.076131545023163,6.887596714848142,144826.93825542188,145428.94398652494
